Accident_Index,Long,Lat,Accident_Severity,Severity_ctx,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Day_ctx,Time,Speed_limit,Light_Conditions,Light_ctx,Weather_Conditions,Road_Surface_Conditions
201501EO40032,-0.087663,51.525996,2,Serious,1,1,11/01/2015,1,Sunday,03:25:00,30,4,Dark - Lights Lit,1,1
201501LX51078,-0.118493,51.491513,2,Serious,2,1,04/10/2015,1,Sunday,05:50:00,30,4,Dark - Lights Lit,1,1
201501CW10848,-0.122483,51.506595,2,Serious,2,1,21/06/2015,1,Sunday,22:30:00,30,4,Dark - Lights Lit,1,1
201501CW10247,-0.129662,51.514263,2,Serious,1,1,08/03/2015,1,Sunday,20:50:00,30,4,Dark - Lights Lit,1,1
201501EK40918,-0.139241,51.533839,2,Serious,1,1,18/10/2015,1,Sunday,04:54:00,30,4,Dark - Lights Lit,1,1
201501WW50979,-0.14835,51.476341,2,Serious,2,1,15/11/2015,1,Sunday,17:25:00,30,4,Dark - Lights Lit,1,2
201501CW11836,-0.150376,51.501013,2,Serious,2,1,06/12/2015,1,Sunday,18:28:00,30,4,Dark - Lights Lit,5,2
201501CW10451,-0.151562,51.514431,2,Serious,1,1,11/01/2015,1,Sunday,03:10:00,30,4,Dark - Lights Lit,2,2
201501CW11399,-0.176723,51.501515,2,Serious,3,1,20/09/2015,1,Sunday,00:54:00,30,4,Dark - Lights Lit,1,1
201501BS70126,-0.188655,51.487672,2,Serious,2,1,15/03/2015,1,Sunday,21:44:00,30,4,Dark - Lights Lit,8,2
201501BS70628,-0.189847,51.490298,2,Serious,1,1,25/10/2015,1,Sunday,20:55:00,30,4,Dark - Lights Lit,1,1
201501BS70725,-0.18113,51.488545,1,Slight,3,5,06/12/2015,1,Sunday,02:31:00,30,4,Dark - Lights Lit,1,1
201501CW11290,-0.163109,51.521176,1,Slight,5,4,30/08/2015,1,Sunday,23:04:00,30,4,Dark - Lights Lit,1,1
201501CW10063,-0.178207,51.525728,1,Slight,3,4,25/01/2015,1,Sunday,23:56:00,30,4,Dark - Lights Lit,1,1
201501HT20089,-0.070383,51.525533,1,Slight,2,3,01/02/2015,1,Sunday,00:29:00,30,4,Dark - Lights Lit,1,1
201501LX51017,-0.122934,51.474588,1,Slight,2,3,30/08/2015,1,Sunday,21:57:00,30,4,Dark - Lights Lit,8,2
201501CW10459,-0.126316,51.500991,1,Slight,2,3,04/01/2015,1,Sunday,02:22:00,30,4,Dark - Lights Lit,1,1
201501CW11797,-0.137335,51.48516,1,Slight,2,3,29/11/2015,1,Sunday,20:43:00,30,4,Dark - Lights Lit,5,2
201501EK40321,-0.139432,51.539777,1,Slight,2,3,26/04/2015,1,Sunday,01:20:00,30,4,Dark - Lights Lit,1,2
201501BS70754,-0.195309,51.494249,1,Slight,3,3,20/12/2015,1,Sunday,16:01:00,30,4,Dark - Lights Lit,2,2
201501HT20335,-0.071533,51.51539,1,Slight,2,2,26/04/2015,1,Sunday,05:44:00,30,4,Dark - Lights Lit,1,1
201501GD10059,-0.077852,51.522778,1,Slight,1,2,01/02/2015,1,Sunday,03:29:00,30,4,Dark - Lights Lit,1,1
201501GD10552,-0.077992,51.52287,1,Slight,1,2,28/06/2015,1,Sunday,21:45:00,30,4,Dark - Lights Lit,1,1
201501GD10107,-0.079398,51.523702,1,Slight,2,2,15/02/2015,1,Sunday,02:42:00,30,4,Dark - Lights Lit,1,2
201501GD10356,-0.086377,51.536046,1,Slight,2,2,17/05/2015,1,Sunday,23:18:00,30,4,Dark - Lights Lit,1,1
201501MM70844,-0.088593,51.483116,1,Slight,2,2,27/09/2015,1,Sunday,19:55:00,30,4,Dark - Lights Lit,1,1
201501MM71035,-0.092877,51.501261,1,Slight,3,2,01/11/2015,1,Sunday,03:15:00,30,4,Dark - Lights Lit,1,1
201501EO40681,-0.105799,51.519725,1,Slight,3,2,20/09/2015,1,Sunday,04:48:00,30,4,Dark - Lights Lit,1,1
201501LX51351,-0.111412,51.481598,1,Slight,2,2,29/11/2015,1,Sunday,00:30:00,30,4,Dark - Lights Lit,1,1
201501LX51138,-0.115952,51.500735,1,Slight,2,2,18/10/2015,1,Sunday,23:34:00,30,4,Dark - Lights Lit,1,1
201501CW11441,-0.119115,51.511397,1,Slight,2,2,27/09/2015,1,Sunday,21:30:00,30,4,Dark - Lights Lit,1,1
201501LX50078,-0.126565,51.484359,1,Slight,2,2,01/02/2015,1,Sunday,05:40:00,30,4,Dark - Lights Lit,1,2
201501CW10061,-0.131231,51.507634,1,Slight,2,2,25/01/2015,1,Sunday,00:40:00,30,4,Dark - Lights Lit,1,1
201501CW10193,-0.13173,51.50953,1,Slight,2,2,22/02/2015,1,Sunday,00:25:00,30,4,Dark - Lights Lit,1,1
201501CW11918,-0.137988,51.508011,1,Slight,2,2,22/11/2015,1,Sunday,04:10:00,30,4,Dark - Lights Lit,1,1
201501CW10293,-0.144596,51.519176,1,Slight,2,2,15/03/2015,1,Sunday,01:15:00,30,4,Dark - Lights Lit,1,1
201501CW11131,-0.162786,51.514877,1,Slight,2,2,02/08/2015,1,Sunday,01:00:00,30,4,Dark - Lights Lit,1,1
201501CW10474,-0.165569,51.524542,1,Slight,2,2,19/04/2015,1,Sunday,19:50:00,30,4,Dark - Lights Lit,1,1
201501BS70141,-0.17391,51.485375,1,Slight,2,2,22/03/2015,1,Sunday,01:05:00,30,4,Dark - Lights Lit,1,1
201501CW11878,-0.174238,51.527645,1,Slight,2,2,13/12/2015,1,Sunday,03:18:00,30,4,Dark - Lights Lit,1,1
201501BS70492,-0.177012,51.483445,1,Slight,2,2,23/08/2015,1,Sunday,04:15:00,30,4,Dark - Lights Lit,1,1
201501HT20439,-0.068747,51.516513,1,Slight,1,1,24/05/2015,1,Sunday,01:30:00,30,4,Dark - Lights Lit,1,1
201501HT20012,-0.072434,51.524757,1,Slight,1,1,11/01/2015,1,Sunday,03:00:00,30,4,Dark - Lights Lit,4,1
201501HT20171,-0.073439,51.511195,1,Slight,2,1,01/03/2015,1,Sunday,03:13:00,30,4,Dark - Lights Lit,1,1
201501MM70202,-0.073769,51.493125,1,Slight,2,1,08/03/2015,1,Sunday,20:34:00,30,4,Dark - Lights Lit,1,1
201501HT20054,-0.0745,51.516788,1,Slight,2,1,18/01/2015,1,Sunday,04:20:00,30,4,Dark - Lights Lit,2,2
201501HT20523,-0.075516,51.516625,1,Slight,2,1,14/06/2015,1,Sunday,01:24:00,30,4,Dark - Lights Lit,1,1
201501HT20924,-0.076585,51.522038,1,Slight,2,1,11/10/2015,1,Sunday,19:30:00,30,4,Dark - Lights Lit,1,1
201501GD10361,-0.076662,51.540743,1,Slight,2,1,26/04/2015,1,Sunday,22:35:00,30,4,Dark - Lights Lit,1,1
201501GD10872,-0.076749,51.538677,1,Slight,1,1,01/11/2015,1,Sunday,02:45:00,30,4,Dark - Lights Lit,7,2
201501GD10389,-0.077385,51.523579,1,Slight,1,1,31/05/2015,1,Sunday,02:10:00,30,4,Dark - Lights Lit,2,2
201501MM70319,-0.077857,51.502095,1,Slight,1,1,12/04/2015,1,Sunday,01:26:00,30,4,Dark - Lights Lit,1,1
201501GD10808,-0.078095,51.527278,1,Slight,1,1,27/09/2015,1,Sunday,02:01:00,30,4,Dark - Lights Lit,1,1
201501GD10065,-0.078132,51.526379,1,Slight,1,1,01/02/2015,1,Sunday,04:50:00,30,4,Dark - Lights Lit,2,2
201501GD10108,-0.079398,51.523702,1,Slight,1,1,15/02/2015,1,Sunday,17:25:00,30,4,Dark - Lights Lit,1,1
201501CP00021,-0.079769,51.518313,1,Slight,1,1,18/01/2015,1,Sunday,02:05:00,30,4,Dark - Lights Lit,1,1
201501MM70941,-0.081224,51.49055,1,Slight,2,1,08/11/2015,1,Sunday,20:24:00,30,4,Dark - Lights Lit,1,2
201501CP00283,-0.082183,51.515745,1,Slight,2,1,11/10/2015,1,Sunday,00:01:00,20,4,Dark - Lights Lit,1,1
201501MM70367,-0.083756,51.495447,1,Slight,2,1,29/03/2015,1,Sunday,04:44:00,30,4,Dark - Lights Lit,1,1
201501MM79207,-0.084055,51.495182,1,Slight,2,1,13/12/2015,1,Sunday,20:10:00,30,4,Dark - Lights Lit,1,1
2.02E+12,-0.086476,51.50961,1,Slight,2,1,15/11/2015,1,Sunday,19:50:00,30,4,Dark - Lights Lit,1,1
201501GD10465,-0.087936,51.52636,1,Slight,2,1,07/06/2015,1,Sunday,04:00:00,30,4,Dark - Lights Lit,1,1
201501EO40568,-0.087951,51.526,1,Slight,2,1,09/08/2015,1,Sunday,03:30:00,20,4,Dark - Lights Lit,1,1
201501MM70100,-0.08956,51.47378,1,Slight,3,1,08/02/2015,1,Sunday,06:00:00,30,4,Dark - Lights Lit,1,1
201501GD10189,-0.089839,51.536013,1,Slight,2,1,08/03/2015,1,Sunday,18:39:00,30,4,Dark - Lights Lit,1,1
201501MM70834,-0.09315,51.474018,1,Slight,2,1,06/09/2015,1,Sunday,19:51:00,30,4,Dark - Lights Lit,1,1
201501EO40846,-0.093334,51.524829,1,Slight,1,1,29/11/2015,1,Sunday,20:30:00,30,4,Dark - Lights Lit,5,2
201501MM70615,-0.093726,51.484369,1,Slight,1,1,28/06/2015,1,Sunday,03:15:00,30,4,Dark - Lights Lit,1,1
201501MM71151,-0.095373,51.489791,1,Slight,1,1,27/12/2015,1,Sunday,16:21:00,30,4,Dark - Lights Lit,1,1
201501EO40413,-0.095459,51.52918,1,Slight,2,1,31/05/2015,1,Sunday,22:00:00,30,4,Dark - Lights Lit,1,1
201501EO40476,-0.095992,51.540609,1,Slight,1,1,12/07/2015,1,Sunday,01:20:00,20,4,Dark - Lights Lit,1,1
201501MM70018,-0.098162,51.491995,1,Slight,1,1,11/01/2015,1,Sunday,04:20:00,30,4,Dark - Lights Lit,1,1
201501MM70164,-0.099622,51.494986,1,Slight,1,1,01/02/2015,1,Sunday,03:45:00,30,4,Dark - Lights Lit,2,2
201501MM70352,-0.10023,51.497693,1,Slight,2,1,03/05/2015,1,Sunday,22:35:00,30,4,Dark - Lights Lit,1,1
201501MM79040,-0.10046,51.495629,1,Slight,2,1,16/08/2015,1,Sunday,05:15:00,30,4,Dark - Lights Lit,1,1
201501EO40062,-0.102736,51.537931,1,Slight,2,1,04/01/2015,1,Sunday,18:20:00,30,4,Dark - Lights Lit,1,1
201501LX51306,-0.103487,51.478232,1,Slight,2,1,29/11/2015,1,Sunday,18:44:00,30,4,Dark - Lights Lit,1,1
201501MM70824,-0.104591,51.503699,1,Slight,2,1,09/08/2015,1,Sunday,22:39:00,30,4,Dark - Lights Lit,1,1
201501EO40769,-0.106191,51.520721,1,Slight,1,1,25/10/2015,1,Sunday,01:04:00,30,4,Dark - Lights Lit,8,2
201501EK40317,-0.106999,51.522083,1,Slight,2,1,12/04/2015,1,Sunday,01:04:00,30,4,Dark - Lights Lit,8,1
201501EK40409,-0.107139,51.522175,1,Slight,3,1,24/05/2015,1,Sunday,01:30:00,30,4,Dark - Lights Lit,1,1
201501LX51117,-0.107598,51.486752,1,Slight,2,1,04/10/2015,1,Sunday,20:50:00,30,4,Dark - Lights Lit,1,1
201501MM70519,-0.107875,51.497457,1,Slight,2,1,21/06/2015,1,Sunday,02:28:00,30,4,Dark - Lights Lit,1,2
201501LX50190,-0.11101,51.480872,1,Slight,2,1,22/02/2015,1,Sunday,21:18:00,30,4,Dark - Lights Lit,1,1
201501LX51359,-0.111219,51.500209,1,Slight,2,1,06/12/2015,1,Sunday,18:54:00,30,4,Dark - Lights Lit,1,1
201501LX51086,-0.111405,51.481777,1,Slight,3,1,04/10/2015,1,Sunday,05:27:00,30,4,Dark - Lights Lit,1,1
201501EO40082,-0.111465,51.532586,1,Slight,2,1,01/02/2015,1,Sunday,18:20:00,30,4,Dark - Lights Lit,1,1
201501LX50079,-0.111501,51.482948,1,Slight,2,1,18/01/2015,1,Sunday,19:44:00,30,4,Dark - Lights Lit,1,1
201501EO40327,-0.111711,51.540593,1,Slight,1,1,17/05/2015,1,Sunday,22:11:00,30,4,Dark - Lights Lit,1,1
201501LX59003,-0.112571,51.498882,1,Slight,2,1,20/12/2015,1,Sunday,20:10:00,30,4,Dark - Lights Lit,1,1
201501LX50125,-0.112628,51.476581,1,Slight,2,1,08/02/2015,1,Sunday,04:28:00,30,4,Dark - Lights Lit,1,1
201501LX50105,-0.113186,51.504917,1,Slight,2,1,08/02/2015,1,Sunday,02:01:00,30,4,Dark - Lights Lit,1,1
201501EK40822,-0.116129,51.524388,1,Slight,1,1,20/09/2015,1,Sunday,19:40:00,30,4,Dark - Lights Lit,1,1
201501LX51251,-0.116162,51.502627,1,Slight,2,1,15/11/2015,1,Sunday,00:37:00,30,4,Dark - Lights Lit,1,2
201501EO40818,-0.117294,51.541582,1,Slight,2,1,22/11/2015,1,Sunday,21:35:00,20,4,Dark - Lights Lit,1,1
201501EK40077,-0.120518,51.519333,1,Slight,1,1,01/02/2015,1,Sunday,23:46:00,30,4,Dark - Lights Lit,1,1
201501CW19033,-0.12053,51.508542,1,Slight,2,1,15/11/2015,1,Sunday,20:35:00,30,4,Dark - Lights Lit,1,1
201501CW11517,-0.120877,51.510616,1,Slight,2,1,13/09/2015,1,Sunday,00:30:00,30,4,Dark - Lights Lit,1,1
201501EK40942,-0.124629,51.51751,1,Slight,1,1,25/10/2015,1,Sunday,01:30:00,30,4,Dark - Lights Lit,1,2
201501EK40596,-0.125042,51.517966,1,Slight,1,1,19/07/2015,1,Sunday,04:45:00,30,4,Dark - Lights Lit,1,1
201501CW11523,-0.125326,51.493511,1,Slight,2,1,11/10/2015,1,Sunday,20:50:00,30,4,Dark - Lights Lit,1,1
201501EK40624,-0.125874,51.52931,1,Slight,2,1,26/07/2015,1,Sunday,00:26:00,30,4,Dark - Lights Lit,1,1
201501EK40829,-0.126287,51.515738,1,Slight,2,1,06/09/2015,1,Sunday,02:08:00,30,4,Dark - Lights Lit,1,1
201501CW10328,-0.126885,51.511701,1,Slight,1,1,22/03/2015,1,Sunday,19:15:00,30,4,Dark - Lights Lit,1,1
201501EK41164,-0.126963,51.516828,1,Slight,1,1,27/12/2015,1,Sunday,16:42:00,30,4,Dark - Lights Lit,1,1
201501EK40255,-0.127037,51.515031,1,Slight,1,1,05/04/2015,1,Sunday,01:16:00,30,4,Dark - Lights Lit,1,1
201501CW11169,-0.128868,51.512542,1,Slight,2,1,09/08/2015,1,Sunday,00:03:00,30,4,Dark - Lights Lit,1,1
201501CW11757,-0.129074,51.507509,1,Slight,2,1,22/11/2015,1,Sunday,21:20:00,30,4,Dark - Lights Lit,1,1
201501CW11970,-0.129411,51.48872,1,Slight,2,1,27/12/2015,1,Sunday,19:07:00,30,4,Dark - Lights Lit,1,1
201501EK40081,-0.129806,51.514265,1,Slight,1,1,25/01/2015,1,Sunday,01:00:00,30,4,Dark - Lights Lit,1,1
201501CW10641,-0.130061,51.515079,1,Slight,1,1,17/05/2015,1,Sunday,01:05:00,30,4,Dark - Lights Lit,1,1
201501CW11883,-0.130312,51.512475,1,Slight,1,1,13/12/2015,1,Sunday,01:55:00,30,4,Dark - Lights Lit,5,2
201501EK40072,-0.130443,51.526865,1,Slight,2,1,01/02/2015,1,Sunday,19:35:00,30,4,Dark - Lights Lit,1,1
201501EK41089,-0.130857,51.527321,1,Slight,2,1,06/12/2015,1,Sunday,02:50:00,30,4,Dark - Lights Lit,1,1
201501CW11492,-0.132243,51.489935,1,Slight,2,1,04/10/2015,1,Sunday,18:02:00,30,4,Dark - Lights Lit,1,1
201501CW11837,-0.1331,51.51126,1,Slight,2,1,06/12/2015,1,Sunday,04:17:00,30,4,Dark - Lights Lit,1,2
201501CW10475,-0.133436,51.510097,1,Slight,1,1,19/04/2015,1,Sunday,21:15:00,30,4,Dark - Lights Lit,1,1
201501CW10337,-0.134362,51.490957,1,Slight,2,1,15/03/2015,1,Sunday,18:44:00,30,4,Dark - Lights Lit,1,1
201501CW10969,-0.13479,51.491054,1,Slight,1,1,05/07/2015,1,Sunday,00:07:00,30,4,Dark - Lights Lit,1,1
201501CW11783,-0.135603,51.509951,1,Slight,2,1,29/11/2015,1,Sunday,00:12:00,30,4,Dark - Lights Lit,1,1
201501EK41060,-0.137894,51.524466,1,Slight,2,1,29/11/2015,1,Sunday,03:35:00,30,4,Dark - Lights Lit,1,1
201501EK40315,-0.138304,51.525012,1,Slight,1,1,26/04/2015,1,Sunday,00:26:00,30,4,Dark - Lights Lit,1,1
201501CW11672,-0.138613,51.510359,1,Slight,2,1,11/10/2015,1,Sunday,17:15:00,30,4,Dark - Lights Lit,1,1
201501EK40243,-0.138715,51.529065,1,Slight,2,1,29/03/2015,1,Sunday,05:24:00,30,4,Dark - Lights Lit,1,2
201501EK40904,-0.138737,51.528526,1,Slight,2,1,04/10/2015,1,Sunday,19:03:00,30,4,Dark - Lights Lit,1,1
201501EK40997,-0.139432,51.539777,1,Slight,2,1,08/11/2015,1,Sunday,22:25:00,30,4,Dark - Lights Lit,1,2
201501CW11675,-0.139703,51.511905,1,Slight,1,1,08/11/2015,1,Sunday,20:35:00,30,4,Dark - Lights Lit,2,2
201501CW10693,-0.140735,51.507785,1,Slight,2,1,24/05/2015,1,Sunday,03:00:00,30,4,Dark - Lights Lit,1,1
201501CW11593,-0.142426,51.515815,1,Slight,1,1,18/10/2015,1,Sunday,01:00:00,30,4,Dark - Lights Lit,1,1
201501CW10851,-0.142492,51.496482,1,Slight,1,1,21/06/2015,1,Sunday,04:23:00,30,4,Dark - Lights Lit,1,1
201501CW11215,-0.142759,51.507637,1,Slight,2,1,09/08/2015,1,Sunday,01:12:00,30,4,Dark - Lights Lit,1,1
201501EK40820,-0.143954,51.5385,1,Slight,1,1,20/09/2015,1,Sunday,19:43:00,30,4,Dark - Lights Lit,1,1
201501CW10457,-0.144665,51.485546,1,Slight,2,1,04/01/2015,1,Sunday,22:22:00,30,4,Dark - Lights Lit,2,2
201501CW11208,-0.144915,51.514865,1,Slight,2,1,19/07/2015,1,Sunday,23:20:00,30,4,Dark - Lights Lit,1,1
201501CW10221,-0.145238,51.496256,1,Slight,1,1,01/03/2015,1,Sunday,20:15:00,30,4,Dark - Lights Lit,1,1
201501EK40895,-0.145403,51.524135,1,Slight,2,1,06/09/2015,1,Sunday,03:30:00,30,4,Dark - Lights Lit,1,1
201501CW11674,-0.147181,51.498085,1,Slight,2,1,08/11/2015,1,Sunday,22:46:00,30,4,Dark - Lights Lit,1,1
201501CW11924,-0.147234,51.514542,1,Slight,1,1,20/12/2015,1,Sunday,17:40:00,30,4,Dark - Lights Lit,1,2
201501WW51036,-0.148591,51.477514,1,Slight,2,1,06/12/2015,1,Sunday,19:00:00,30,4,Dark - Lights Lit,2,2
201501CW10686,-0.149022,51.50243,1,Slight,2,1,17/05/2015,1,Sunday,00:01:00,30,4,Dark - Lights Lit,1,1
201501BS70266,-0.150127,51.485812,1,Slight,2,1,17/05/2015,1,Sunday,19:30:00,30,4,Dark - Lights Lit,1,1
201501CW10359,-0.150127,51.485812,1,Slight,2,1,29/03/2015,1,Sunday,02:40:00,30,4,Dark - Lights Lit,1,2
201501CW11456,-0.150141,51.503257,1,Slight,2,1,27/09/2015,1,Sunday,22:10:00,30,4,Dark - Lights Lit,1,1
201501WW51053,-0.152664,51.476499,1,Slight,2,1,29/11/2015,1,Sunday,19:58:00,30,4,Dark - Lights Lit,5,2
201501CW11440,-0.153036,51.502943,1,Slight,2,1,27/09/2015,1,Sunday,22:27:00,30,4,Dark - Lights Lit,1,1
201501CW10382,-0.15346,51.513831,1,Slight,1,1,05/04/2015,1,Sunday,02:31:00,30,4,Dark - Lights Lit,1,1
201501CW11833,-0.154977,51.522667,1,Slight,1,1,06/12/2015,1,Sunday,00:49:00,30,4,Dark - Lights Lit,4,1
201501CW12026,-0.155212,51.499021,1,Slight,2,1,13/12/2015,1,Sunday,21:35:00,30,4,Dark - Lights Lit,1,1
201501CW10927,-0.155642,51.502625,1,Slight,2,1,28/06/2015,1,Sunday,02:20:00,30,4,Dark - Lights Lit,1,1
201501BS70097,-0.156165,51.489684,1,Slight,1,1,01/03/2015,1,Sunday,18:20:00,30,4,Dark - Lights Lit,2,2
201501CW11597,-0.156665,51.502281,1,Slight,2,1,25/10/2015,1,Sunday,01:00:00,30,4,Dark - Lights Lit,1,1
201501CW11132,-0.157595,51.522079,1,Slight,2,1,02/08/2015,1,Sunday,20:05:00,30,4,Dark - Lights Lit,1,1
201501BS70055,-0.15865,51.495928,1,Slight,2,1,08/02/2015,1,Sunday,23:05:00,30,4,Dark - Lights Lit,1,1
201501BS70232,-0.158682,51.484418,1,Slight,2,1,03/05/2015,1,Sunday,02:10:00,30,4,Dark - Lights Lit,1,1
201501BS70771,-0.161008,51.491019,1,Slight,2,1,27/12/2015,1,Sunday,17:30:00,30,4,Dark - Lights Lit,1,1
201501CW10904,-0.161366,51.521509,1,Slight,2,1,28/06/2015,1,Sunday,21:05:00,30,4,Dark - Lights Lit,1,1
201501CW11430,-0.161573,51.512789,1,Slight,2,1,20/09/2015,1,Sunday,21:40:00,30,4,Dark - Lights Lit,1,1
201501CW11133,-0.163071,51.514971,1,Slight,2,1,02/08/2015,1,Sunday,21:27:00,30,4,Dark - Lights Lit,1,1
201501CW10796,-0.16405,51.515706,1,Slight,1,1,14/06/2015,1,Sunday,01:44:00,50,4,Dark - Lights Lit,1,1
201501CW10105,-0.165504,51.522563,1,Slight,2,1,01/02/2015,1,Sunday,23:30:00,30,4,Dark - Lights Lit,1,1
201501CW11493,-0.167805,51.529883,1,Slight,2,1,04/10/2015,1,Sunday,17:35:00,30,4,Dark - Lights Lit,1,1
201501BS70150,-0.16943,51.496546,1,Slight,1,1,29/03/2015,1,Sunday,21:05:00,30,4,Dark - Lights Lit,1,1
201501CW11689,-0.170085,51.519757,1,Slight,3,1,15/11/2015,1,Sunday,18:10:00,30,4,Dark - Lights Lit,1,1
201501WW50788,-0.172125,51.475995,1,Slight,2,1,06/09/2015,1,Sunday,21:05:00,30,4,Dark - Lights Lit,1,1
201501CW10292,-0.172476,51.514039,1,Slight,2,1,15/03/2015,1,Sunday,03:09:00,30,4,Dark - Lights Lit,1,1
201501CW10640,-0.173006,51.533201,1,Slight,2,1,17/05/2015,1,Sunday,01:30:00,30,4,Dark - Lights Lit,1,1
201501CW10023,-0.173867,51.522513,1,Slight,2,1,18/01/2015,1,Sunday,21:00:00,30,4,Dark - Lights Lit,1,1
201501BS70508,-0.174205,51.4852,1,Slight,1,1,06/09/2015,1,Sunday,01:46:00,30,4,Dark - Lights Lit,1,1
201501BS70484,-0.174707,51.49429,1,Slight,1,1,23/08/2015,1,Sunday,02:30:00,30,4,Dark - Lights Lit,1,1
201501CW10721,-0.174709,51.523066,1,Slight,2,1,24/05/2015,1,Sunday,04:50:00,30,4,Dark - Lights Lit,1,1
201501CW11525,-0.174846,51.523248,1,Slight,2,1,11/10/2015,1,Sunday,05:24:00,30,4,Dark - Lights Lit,1,1
201501BS70231,-0.175821,51.484416,1,Slight,2,1,24/05/2015,1,Sunday,20:16:00,30,4,Dark - Lights Lit,1,1
201501BS70244,-0.178436,51.48023,1,Slight,1,1,17/05/2015,1,Sunday,20:16:00,30,4,Dark - Lights Lit,1,1
201501CW10325,-0.178491,51.525823,1,Slight,2,1,22/03/2015,1,Sunday,01:50:00,30,4,Dark - Lights Lit,1,1
201501CW10030,-0.178628,51.526005,1,Slight,1,1,18/01/2015,1,Sunday,16:30:00,30,4,Dark - Lights Lit,1,1
201501CW11839,-0.178915,51.518815,1,Slight,1,1,06/12/2015,1,Sunday,23:30:00,30,4,Dark - Lights Lit,2,2
201501CW11329,-0.17997,51.499588,1,Slight,2,1,06/09/2015,1,Sunday,21:58:00,30,4,Dark - Lights Lit,1,1
201501CW11935,-0.180421,51.520817,1,Slight,2,1,13/12/2015,1,Sunday,03:00:00,30,4,Dark - Lights Lit,2,2
201501BS70175,-0.181239,51.478565,1,Slight,1,1,12/04/2015,1,Sunday,00:45:00,30,4,Dark - Lights Lit,1,1
201501BS70022,-0.183889,51.484361,1,Slight,2,1,25/01/2015,1,Sunday,01:50:00,30,4,Dark - Lights Lit,1,1
201501CW10717,-0.183999,51.514218,1,Slight,2,1,31/05/2015,1,Sunday,20:15:00,30,4,Dark - Lights Lit,1,1
201501FH10022,-0.187108,51.479465,1,Slight,2,1,04/01/2015,1,Sunday,00:04:00,30,4,Dark - Lights Lit,1,1
201501FH10100,-0.188451,51.47463,1,Slight,2,1,01/03/2015,1,Sunday,22:40:00,30,4,Dark - Lights Lit,1,2
201501BS70607,-0.188655,51.487672,1,Slight,2,1,18/10/2015,1,Sunday,03:56:00,30,4,Dark - Lights Lit,1,1
201501CW10152,-0.19043,51.515576,1,Slight,1,1,25/01/2015,1,Sunday,22:45:00,30,4,Dark - Lights Lit,1,1
201501EK40992,-0.192745,51.537194,1,Slight,2,1,08/11/2015,1,Sunday,20:41:00,20,4,Dark - Lights Lit,2,2
201501BS70531,-0.192945,51.488458,1,Slight,2,1,20/09/2015,1,Sunday,01:00:00,30,4,Dark - Lights Lit,1,1
201501BS70475,-0.194133,51.509428,1,Slight,2,1,16/08/2015,1,Sunday,21:55:00,30,4,Dark - Lights Lit,1,1
201501QK59022,-0.19414,51.538384,1,Slight,2,1,06/12/2015,1,Sunday,21:16:00,30,4,Dark - Lights Lit,1,1
201501EK40353,-0.195532,51.539665,1,Slight,2,1,26/04/2015,1,Sunday,03:44:00,30,4,Dark - Lights Lit,5,2
201501BS70441,-0.196181,51.490396,1,Slight,2,1,02/08/2015,1,Sunday,21:44:00,30,4,Dark - Lights Lit,1,1
201501TD00098,-0.07717,51.532119,3,Fatal,1,1,01/08/2015,7,Saturday,05:05:00,30,1,Daylight,1,1
201501EO40627,-0.111595,51.532948,2,Serious,3,2,29/08/2015,7,Saturday,12:25:00,20,1,Daylight,1,1
201501EK40594,-0.114534,51.521125,2,Serious,1,2,18/07/2015,7,Saturday,12:59:00,30,1,Daylight,1,1
201501HT20105,-0.069774,51.516081,2,Serious,2,1,31/01/2015,7,Saturday,13:13:00,30,1,Daylight,2,2
201501GD10857,-0.077268,51.5332,2,Serious,2,1,17/10/2015,7,Saturday,12:30:00,30,1,Daylight,1,1
201501GD10316,-0.077605,51.525202,2,Serious,1,1,25/04/2015,7,Saturday,13:45:00,30,1,Daylight,1,1
201501GD10530,-0.078822,51.523693,2,Serious,1,1,11/07/2015,7,Saturday,04:31:00,20,1,Daylight,1,1
201501CP00234,-0.080575,51.509423,2,Serious,1,1,22/08/2015,7,Saturday,13:52:00,40,1,Daylight,1,1
201501CP00132,-0.087424,51.511064,2,Serious,2,1,23/05/2015,7,Saturday,14:15:00,30,1,Daylight,1,1
201501MM70505,-0.094672,51.482406,2,Serious,1,1,20/06/2015,7,Saturday,14:25:00,30,1,Daylight,1,1
201501CP00270,-0.096527,51.517417,2,Serious,1,1,12/09/2015,7,Saturday,09:20:00,20,1,Daylight,1,1
201501EO40620,-0.105646,51.533841,2,Serious,1,1,29/08/2015,7,Saturday,05:44:00,30,1,Daylight,1,1
201501EK40686,-0.113367,51.521466,2,Serious,2,1,08/08/2015,7,Saturday,10:25:00,30,1,Daylight,1,1
201501CW10638,-0.120729,51.510703,2,Serious,1,1,16/05/2015,7,Saturday,12:12:00,30,1,Daylight,1,1
201501CW11362,-0.132199,51.491013,2,Serious,1,1,12/09/2015,7,Saturday,06:15:00,30,1,Daylight,1,1
201501CW10707,-0.13413,51.510737,2,Serious,1,1,30/05/2015,7,Saturday,12:00:00,30,1,Daylight,1,1
201501CW11609,-0.143822,51.506305,2,Serious,1,1,24/10/2015,7,Saturday,12:25:00,30,1,Daylight,1,1
